projectid,simulationid,vColumn,vRow,vLocationID,vlat,vlon,vNUTSID,vSTATE_ID,vSTATE_NAME
49612,1,517,263,49612,52.61114539865847,13.398064597364758,DE300,DE3,Berlin
49613,1,515,263,49613,52.61223699958795,13.368625547941434,DE300,DE3,Berlin
49614,1,523,263,49614,52.60782680171074,13.486370300950798,DE300,DE3,Berlin
49615,1,520,287,49615,52.39446165268938,13.420551054393147,DE300,DE3,Berlin
49616,1,520,286,49616,52.40342162875263,13.42144845712962,DE300,DE3,Berlin
49617,1,499,267,49617,52.58485465676941,13.129666626770344,DE300,DE3,Berlin
49618,1,525,266,49618,52.57983039238828,13.513033365193628,DE300,DE3,Berlin
49619,1,520,260,49619,52.63637239736421,13.444947499061223,DE300,DE3,Berlin
49620,1,523,265,49620,52.58990902776885,13.484536202589798,DE300,DE3,Berlin
49621,1,523,268,49621,52.56303218064715,13.481788680183326,DE300,DE3,Berlin
49622,1,521,266,49622,52.58206252521555,13.45420445985759,DE300,DE3,Berlin
49623,1,525,265,49623,52.58878895600427,13.513955649757955,DE300,DE3,Berlin
49624,1,501,277,49624,52.494193941062136,13.15061893145946,DE300,DE3,Berlin
49625,1,501,278,49625,52.48523092513611,13.149773628533795,DE300,DE3,Berlin
49626,1,524,264,49626,52.5983086226018,13.500165958066212,DE300,DE3,Berlin
49627,1,520,262,49627,52.61845369747286,13.443128424269991,DE300,DE3,Berlin
49628,1,521,261,49628,52.62685869076727,13.45876107524974,DE300,DE3,Berlin
49629,1,520,261,49629,52.627413059738544,13.444037721596372,DE300,DE3,Berlin
49630,1,502,278,49630,52.48471410469326,13.164455151197322,DE300,DE3,Berlin
49631,1,520,259,49631,52.64533171034308,13.445857757002427,DE300,DE3,Berlin
49632,1,523,264,49632,52.59886792715837,13.485453009868186,DE300,DE3,Berlin
49633,1,527,265,49633,52.58766159351601,13.543373150609533,DE300,DE3,Berlin
49634,1,524,265,49634,52.58934990329595,13.499246168684936,DE300,DE3,Berlin
49635,1,522,261,49635,52.62630249623423,13.473483947201638,DE300,DE3,Berlin
49636,1,526,266,49636,52.5792678035907,13.527739379824204,DE300,DE3,Berlin
49637,1,518,262,49637,52.61955660283038,13.413686254723377,DE300,DE3,Berlin
49638,1,516,262,49638,52.620652206645325,13.384242178469473,DE300,DE3,Berlin
49639,1,509,259,49639,52.65131309671413,13.28380369434527,DE300,DE3,Berlin
49640,1,509,260,49640,52.64235185662336,13.282926358688217,DE300,DE3,Berlin
49641,1,522,266,49641,52.58150722563761,13.468912410100945,DE300,DE3,Berlin
49642,1,522,264,49642,52.599425408176295,13.470739577865643,DE300,DE3,Berlin
49643,1,533,270,49643,52.539450027657104,13.626888264934108,DE300,DE3,Berlin
49644,1,529,287,49644,52.38944873726541,13.552349477607326,DE300,DE3,Berlin
49645,1,535,271,49645,52.52933851893843,13.655318555658503,DE300,DE3,Berlin
49646,1,518,261,49646,52.628516320450885,13.414589575436487,DE300,DE3,Berlin
49647,1,526,265,49647,52.58822618603156,13.52866464425175,DE300,DE3,Berlin
49648,1,519,262,49648,52.619006062776805,13.428407578616286,DE300,DE3,Berlin
49649,1,519,261,49649,52.62796560301171,13.42931388780427,DE300,DE3,Berlin
49650,1,533,275,49650,52.494663644182666,13.622175111021232,DE300,DE3,Berlin
49651,1,462,294,49651,52.36045983,12.56524613,DE401,DE4,Brandenburg
49652,1,467,284,49652,52.44790974,12.6458904,DE401,DE4,Brandenburg
49653,1,467,285,49653,52.43894126,12.64514896,DE401,DE4,Brandenburg
49654,1,458,284,49654,52.45191435,12.51377154,DE401,DE4,Brandenburg
49655,1,461,294,49655,52.36090154,12.5505955,DE401,DE4,Brandenburg
49656,1,451,288,49656,52.41904409,12.40821785,DE401,DE4,Brandenburg
49657,1,464,290,49657,52.39544722,12.59746483,DE401,DE4,Brandenburg
49658,1,464,289,49658,52.40441623,12.59819544,DE401,DE4,Brandenburg
49659,1,464,286,49659,52.43132314,12.60038956,DE401,DE4,Brandenburg
49660,1,464,285,49660,52.44029207,12.60112171,DE401,DE4,Brandenburg
49661,1,452,295,49661,52.35582454,12.41802974,DE401,DE4,Brandenburg
49662,1,452,294,49662,52.36479534,12.41872296,DE401,DE4,Brandenburg
49663,1,469,288,49663,52.41112697,12.67225875,DE401,DE4,Brandenburg
49664,1,469,287,49664,52.42009521,12.67300495,DE401,DE4,Brandenburg
49665,1,464,291,49665,52.38647819,12.59673461,DE401,DE4,Brandenburg
49666,1,464,292,49666,52.37750913,12.59600478,DE401,DE4,Brandenburg
49667,1,464,294,49667,52.35957096,12.59454625,DE401,DE4,Brandenburg
49668,1,461,286,49668,52.43265716,12.55636774,DE401,DE4,Brandenburg
49669,1,466,285,49669,52.43939335,12.6304736,DE401,DE4,Brandenburg
49670,1,466,284,49670,52.44836197,12.63121206,DE401,DE4,Brandenburg
49671,1,463,287,49671,52.42280054,12.58498721,DE401,DE4,Brandenburg
49672,1,463,291,49672,52.38692396,12.58207587,DE401,DE4,Brandenburg
49673,1,467,289,49673,52.40306716,12.64218711,DE401,DE4,Brandenburg
49674,1,453,299,49674,52.31951645,12.4298997,DE401,DE4,Brandenburg
49675,1,453,290,49675,52.40025239,12.43616533,DE401,DE4,Brandenburg
49676,1,461,285,49676,52.44162652,12.55709098,DE401,DE4,Brandenburg
49677,1,453,289,49677,52.40922295,12.43686335,DE401,DE4,Brandenburg
49678,1,450,286,49678,52.4374085,12.39492542,DE401,DE4,Brandenburg
49679,1,462,293,49679,52.36942921,12.56596929,DE401,DE4,Brandenburg
49680,1,462,282,49680,52.46809104,12.5739492,DE401,DE4,Brandenburg
49681,1,469,286,49681,52.42906343,12.67375153,DE401,DE4,Brandenburg
49682,1,464,293,49682,52.36854006,12.59527532,DE401,DE4,Brandenburg
49683,1,450,288,49683,52.41946666,12.39354536,DE401,DE4,Brandenburg
49684,1,450,289,49684,52.41049572,12.39285588,DE401,DE4,Brandenburg
49685,1,453,288,49685,52.41819349,12.43756173,DE401,DE4,Brandenburg
49686,1,469,284,49686,52.44699981,12.67524588,DE401,DE4,Brandenburg
49687,1,463,285,49687,52.44073871,12.58644518,DE401,DE4,Brandenburg
49688,1,468,288,49688,52.41158225,12.65759307,DE401,DE4,Brandenburg
49689,1,465,290,49689,52.39499949,12.61212615,DE401,DE4,Brandenburg
49690,1,465,289,49690,52.40396836,12.61285972,DE401,DE4,Brandenburg
49691,1,465,288,49691,52.41293721,12.61359367,DE401,DE4,Brandenburg
49692,1,465,286,49692,52.43087484,12.61506273,DE401,DE4,Brandenburg
49693,1,465,285,49693,52.43984362,12.61579784,DE401,DE4,Brandenburg
49694,1,465,284,49694,52.44881239,12.61653334,DE401,DE4,Brandenburg
49695,1,448,286,49695,52.43824873,12.36556748,DE401,DE4,Brandenburg
49696,1,454,288,49696,52.41776546,12.45223311,DE401,DE4,Brandenburg
49697,1,462,295,49697,52.35149043,12.56452335,DE401,DE4,Brandenburg
49698,1,468,284,49698,52.44745569,12.66056834,DE401,DE4,Brandenburg
49699,1,468,287,49699,52.42055064,12.6583363,DE401,DE4,Brandenburg
49700,1,468,289,49700,52.40261384,12.65685023,DE401,DE4,Brandenburg
49701,1,449,286,49701,52.43782953,12.38024663,DE401,DE4,Brandenburg
49702,1,463,293,49702,52.36898554,12.5806225,DE401,DE4,Brandenburg
49703,1,466,290,49703,52.39454994,12.62678708,DE401,DE4,Brandenburg
49704,1,460,294,49704,52.36134144,12.53594449,DE401,DE4,Brandenburg
49705,1,460,293,49705,52.37031111,12.53666174,DE401,DE4,Brandenburg
49706,1,459,284,49706,52.45147667,12.52845294,DE401,DE4,Brandenburg
49707,1,463,286,49707,52.43176963,12.58571601,DE401,DE4,Brandenburg
49708,1,466,289,49708,52.40351867,12.62752361,DE401,DE4,Brandenburg
49709,1,463,281,49709,52.47661479,12.58936573,DE401,DE4,Brandenburg
49710,1,454,289,49710,52.40879506,12.45153177,DE401,DE4,Brandenburg
49711,1,451,294,49711,52.36521891,12.40406862,DE401,DE4,Brandenburg
49712,1,463,292,49712,52.37795476,12.58134899,DE401,DE4,Brandenburg
49713,1,451,295,49713,52.35624798,12.40337835,DE401,DE4,Brandenburg
49714,1,585,351,49714,51.78228076,14.30301643,DE402,DE4,Brandenburg
49715,1,594,358,49715,51.71370315,14.42531874,DE402,DE4,Brandenburg
49716,1,598,350,49716,51.78259271,14.4916284,DE402,DE4,Brandenburg
49717,1,595,352,49717,51.76671825,14.44619255,DE402,DE4,Brandenburg
49718,1,590,347,49718,51.81478736,14.37942203,DE402,DE4,Brandenburg
49719,1,590,355,49719,51.74320236,14.37089,DE402,DE4,Brandenburg
49720,1,590,357,49720,51.72530581,14.36876251,DE402,DE4,Brandenburg
49721,1,593,356,49721,51.73226471,14.41305808,DE402,DE4,Brandenburg
49722,1,593,357,49722,51.72331706,14.41198616,DE402,DE4,Brandenburg
49723,1,585,347,49723,51.81807723,14.30723023,DE402,DE4,Brandenburg
49724,1,585,346,49724,51.82702627,14.30828505,DE402,DE4,Brandenburg
49725,1,594,359,49725,51.70475565,14.42424511,DE402,DE4,Brandenburg
49726,1,585,343,49726,51.85387323,14.31145279,DE402,DE4,Brandenburg
49727,1,585,342,49727,51.86282216,14.3125098,DE402,DE4,Brandenburg
49728,1,590,354,49728,51.75215059,14.37195457,DE402,DE4,Brandenburg
49729,1,598,349,49729,51.79153908,14.49271836,DE402,DE4,Brandenburg
49730,1,584,355,49730,51.74713484,14.284394,DE402,DE4,Brandenburg
49731,1,586,343,49731,51.85321796,14.32590361,DE402,DE4,Brandenburg
49732,1,589,346,49732,51.82439707,14.36605093,DE402,DE4,Brandenburg
49733,1,587,344,49733,51.84361237,14.33929173,DE402,DE4,Brandenburg
49734,1,584,350,49734,51.79188197,14.28963756,DE402,DE4,Brandenburg
49735,1,584,349,49735,51.80083131,14.2906879,DE402,DE4,Brandenburg
49736,1,588,345,49736,51.83400541,14.35267417,DE402,DE4,Brandenburg
49737,1,588,346,49737,51.82505703,14.35161029,DE402,DE4,Brandenburg
49738,1,592,356,49738,51.7329296,14.39864794,DE402,DE4,Brandenburg
49739,1,592,357,49739,51.72398174,14.39757883,DE402,DE4,Brandenburg
49740,1,589,349,49740,51.79755237,14.36285411,DE402,DE4,Brandenburg
49741,1,587,345,49741,51.83466381,14.33823013,DE402,DE4,Brandenburg
49742,1,587,347,49742,51.81676658,14.3361086,DE402,DE4,Brandenburg
49743,1,592,358,49743,51.71503384,14.39651028,DE402,DE4,Brandenburg
49744,1,588,348,49744,51.80716017,14.34948419,DE402,DE4,Brandenburg
49745,1,591,357,49745,51.72464466,14.38317095,DE402,DE4,Brandenburg
49746,1,587,349,49746,51.79886924,14.33398927,DE402,DE4,Brandenburg
49747,1,591,355,49747,51.74254078,14.38530407,DE402,DE4,Brandenburg
49748,1,584,354,49748,51.75608432,14.28544163,DE402,DE4,Brandenburg
49749,1,584,351,49749,51.7829326,14.28858776,DE402,DE4,Brandenburg
49750,1,597,348,49750,51.80116084,14.47937894,DE402,DE4,Brandenburg
49751,1,586,345,49751,51.83532043,14.32378555,DE402,DE4,Brandenburg
49752,1,586,346,49752,51.82637162,14.32272735,DE402,DE4,Brandenburg
49753,1,586,347,49753,51.81742279,14.32166969,DE402,DE4,Brandenburg
49754,1,586,359,49754,51.7100345,14.30902055,DE402,DE4,Brandenburg
49755,1,586,360,49755,51.70108529,14.30797,DE402,DE4,Brandenburg
49756,1,593,359,49756,51.70542167,14.40984397,DE402,DE4,Brandenburg
49757,1,597,349,49757,51.79221428,14.47829124,DE402,DE4,Brandenburg
49758,1,587,360,49758,51.7004318,14.32237217,DE402,DE4,Brandenburg
49759,1,593,358,49759,51.71436938,14.41091479,DE402,DE4,Brandenburg
49760,1,593,353,49760,51.75910749,14.4162772,DE402,DE4,Brandenburg
49761,1,590,292,49761,52.30688312,14.4390511,DE403,DE4,Brandenburg
49762,1,592,291,49762,52.31447715,14.46934601,DE403,DE4,Brandenburg
49763,1,592,292,49763,52.30553122,14.46824008,DE403,DE4,Brandenburg
49764,1,588,291,49764,52.31717462,14.41095406,DE403,DE4,Brandenburg
49765,1,588,293,49765,52.29928101,14.40876611,DE403,DE4,Brandenburg
49766,1,591,286,49766,52.3598845,14.46027263,DE403,DE4,Brandenburg
49767,1,588,296,49767,52.27244036,14.40548848,DE403,DE4,Brandenburg
49768,1,589,296,49768,52.27176976,14.42007276,DE403,DE4,Brandenburg
49769,1,591,285,49769,52.36883046,14.46137911,DE403,DE4,Brandenburg
49770,1,588,294,49770,52.29033415,14.40767299,DE403,DE4,Brandenburg
49771,1,592,290,49771,52.32342305,14.47045252,DE403,DE4,Brandenburg
49772,1,591,284,49772,52.3777764,14.46248618,DE403,DE4,Brandenburg
49773,1,588,295,49773,52.28138727,14.40658045,DE403,DE4,Brandenburg
49774,1,595,292,49774,52.3034899,14.51201922,DE403,DE4,Brandenburg
49775,1,600,294,49775,52.28216332,14.58271606,DE403,DE4,Brandenburg
49776,1,592,289,49776,52.33236892,14.4715596,DE403,DE4,Brandenburg
49777,1,591,290,49777,52.32410033,14.45585248,DE403,DE4,Brandenburg
49778,1,594,289,49778,52.33100852,14.50076378,DE403,DE4,Brandenburg
49779,1,590,293,49779,52.29793673,14.43795158,DE403,DE4,Brandenburg
49780,1,590,294,49780,52.2889903,14.43685263,DE403,DE4,Brandenburg
49781,1,590,290,49781,52.32477582,14.44125186,DE403,DE4,Brandenburg
49782,1,590,289,49782,52.33372212,14.44235311,DE403,DE4,Brandenburg
49783,1,590,295,49783,52.28004385,14.43575426,DE403,DE4,Brandenburg
49784,1,590,286,49784,52.36056085,14.44566033,DE403,DE4,Brandenburg
49785,1,590,285,49785,52.36950703,14.44676389,DE403,DE4,Brandenburg
49786,1,590,284,49786,52.37845318,14.44786803,DE403,DE4,Brandenburg
49787,1,590,283,49787,52.3873993,14.44897275,DE403,DE4,Brandenburg
49788,1,590,282,49788,52.3963454,14.45007805,DE403,DE4,Brandenburg
49789,1,591,289,49789,52.33304642,14.45695665,DE403,DE4,Brandenburg
49790,1,594,285,49790,52.36678995,14.5052213,DE403,DE4,Brandenburg
49791,1,591,295,49791,52.27936945,14.45034031,DE403,DE4,Brandenburg
49792,1,591,294,49792,52.28831569,14.45144159,DE403,DE4,Brandenburg
49793,1,594,283,49793,52.38468048,14.50745357,DE403,DE4,Brandenburg
49794,1,591,293,49794,52.29726189,14.45254344,DE403,DE4,Brandenburg
49795,1,591,292,49795,52.30620807,14.45364588,DE403,DE4,Brandenburg
49796,1,591,291,49796,52.31515422,14.45474889,DE403,DE4,Brandenburg
49797,1,592,293,49797,52.29658526,14.46713474,DE403,DE4,Brandenburg
49798,1,592,283,49798,52.3860435,14.47821433,DE403,DE4,Brandenburg
49799,1,592,284,49799,52.37709781,14.47710375,DE403,DE4,Brandenburg
49800,1,592,286,49800,52.35920634,14.47488435,DE403,DE4,Brandenburg
49801,1,594,284,49801,52.37573523,14.50633715,DE403,DE4,Brandenburg
49802,1,591,283,49802,52.3867223,14.46359383,DE403,DE4,Brandenburg
49803,1,589,292,49803,52.30755637,14.42445574,DE403,DE4,Brandenburg
49804,1,589,294,49804,52.28966313,14.4222631,DE403,DE4,Brandenburg
49805,1,589,295,49805,52.28071646,14.42116764,DE403,DE4,Brandenburg
49806,1,593,284,49806,52.37641742,14.49172074,DE403,DE4,Brandenburg
49807,1,593,285,49807,52.36747192,14.49060782,DE403,DE4,Brandenburg
49808,1,597,291,49808,52.31106487,14.54232289,DE403,DE4,Brandenburg
49809,1,597,292,49809,52.30212003,14.5412024,DE403,DE4,Brandenburg
49810,1,597,293,49810,52.29317516,14.54008248,DE403,DE4,Brandenburg
49811,1,593,289,49811,52.33168962,14.48616198,DE403,DE4,Brandenburg
49812,1,594,291,49812,52.31311763,14.49853851,DE403,DE4,Brandenburg
49813,1,593,290,49813,52.32274397,14.48505198,DE403,DE4,Brandenburg
49814,1,595,286,49814,52.35716109,14.51871602,DE403,DE4,Brandenburg
49815,1,595,285,49815,52.36610618,14.5198342,DE403,DE4,Brandenburg
49816,1,595,284,49816,52.37505124,14.52095297,DE403,DE4,Brandenburg
49817,1,595,283,49817,52.38399627,14.52207232,DE403,DE4,Brandenburg
49818,1,595,282,49818,52.39294127,14.52319226,DE403,DE4,Brandenburg
49819,1,593,291,49819,52.31379829,14.48394255,DE403,DE4,Brandenburg
49820,1,595,291,49820,52.31243517,14.51313389,DE403,DE4,Brandenburg
49821,1,594,292,49821,52.30417213,14.49742676,DE403,DE4,Brandenburg
49822,1,593,283,49822,52.38536289,14.49283424,DE403,DE4,Brandenburg
49823,1,593,282,49823,52.39430833,14.49394833,DE403,DE4,Brandenburg
49824,1,590,291,49824,52.31582948,14.44015119,DE403,DE4,Brandenburg
49825,1,589,284,49825,52.37912817,14.4332493,DE403,DE4,Brandenburg
49826,1,598,294,49826,52.28354308,14.55354804,DE403,DE4,Brandenburg
49827,1,598,295,49827,52.27459838,14.5524264,DE403,DE4,Brandenburg
49828,1,599,294,49828,52.2828541,14.56813234,DE403,DE4,Brandenburg
49829,1,589,290,49829,52.3254495,14.42665067,DE403,DE4,Brandenburg
49830,1,589,283,49830,52.38807451,14.43435109,DE403,DE4,Brandenburg
49831,1,596,293,49831,52.29386078,14.5254941,DE403,DE4,Brandenburg
49832,1,589,291,49832,52.31650295,14.42555292,DE403,DE4,Brandenburg
49833,1,589,293,49833,52.29860976,14.42335913,DE403,DE4,Brandenburg
49834,1,598,293,49834,52.29248776,14.55467028,DE403,DE4,Brandenburg
49835,1,598,292,49835,52.3014324,14.5557931,DE403,DE4,Brandenburg
49836,1,591,282,49836,52.39566818,14.46470206,DE403,DE4,Brandenburg
49837,1,596,292,49837,52.30280586,14.5266111,DE403,DE4,Brandenburg
49838,1,487,281,49838,52.46537945,12.94177772,DE404,DE4,Brandenburg
49839,1,487,282,49839,52.45641408,12.9409757,DE404,DE4,Brandenburg
49840,1,486,279,49840,52.4837995,12.92869794,DE404,DE4,Brandenburg
49841,1,489,287,49841,52.4106052,12.96629339,DE404,DE4,Brandenburg
49842,1,486,280,49842,52.47483402,12.92789806,DE404,DE4,Brandenburg
49843,1,489,277,49843,52.50025588,12.97437074,DE404,DE4,Brandenburg
49844,1,491,279,49844,52.48133443,13.00211902,DE404,DE4,Brandenburg
49845,1,491,277,49845,52.49926375,13.00374978,DE404,DE4,Brandenburg
49846,1,491,285,49846,52.42754594,12.99723702,DE404,DE4,Brandenburg
49847,1,488,284,49847,52.43799286,12.95404275,DE404,DE4,Brandenburg
49848,1,491,284,49848,52.43651074,12.99804962,DE404,DE4,Brandenburg
49849,1,489,286,49849,52.41957037,12.96709921,DE404,DE4,Brandenburg
49850,1,489,285,49850,52.42853551,12.96790546,DE404,DE4,Brandenburg
49851,1,489,282,49851,52.45543082,12.97032675,DE404,DE4,Brandenburg
49852,1,491,282,49852,52.45444029,12.99967609,DE404,DE4,Brandenburg
49853,1,489,280,49853,52.47336091,12.97194307,DE404,DE4,Brandenburg
49854,1,489,279,49854,52.48232592,12.97275186,DE404,DE4,Brandenburg
49855,1,491,281,49855,52.46340502,13.00048997,DE404,DE4,Brandenburg
49856,1,491,280,49856,52.47236974,13.00130428,DE404,DE4,Brandenburg
49857,1,489,278,49857,52.49129091,12.97356109,DE404,DE4,Brandenburg
49858,1,486,281,49858,52.46586851,12.92709859,DE404,DE4,Brandenburg
49859,1,489,281,49859,52.46439587,12.97113469,DE404,DE4,Brandenburg
49860,1,500,277,49860,52.49470911,13.13593399,DE404,DE4,Brandenburg
49861,1,485,281,49861,52.46635575,12.91241905,DE404,DE4,Brandenburg
49862,1,487,278,49862,52.49227543,12.94418629,DE404,DE4,Brandenburg
49863,1,487,279,49863,52.48331013,12.94338301,DE404,DE4,Brandenburg
49864,1,487,280,49864,52.4743448,12.94258015,DE404,DE4,Brandenburg
49865,1,498,278,49865,52.48677048,13.1057264,DE404,DE4,Brandenburg
49866,1,498,279,49866,52.47780694,13.10489044,DE404,DE4,Brandenburg
49867,1,492,285,49867,52.42704843,13.01190217,DE404,DE4,Brandenburg
49868,1,492,281,49868,52.46290687,13.01516697,DE404,DE4,Brandenburg
49869,1,492,280,49869,52.47187143,13.01598424,DE404,DE4,Brandenburg
49870,1,492,279,49870,52.48083596,13.01680195,DE404,DE4,Brandenburg
49871,1,490,278,49871,52.49079592,12.98824785,DE404,DE4,Brandenburg
49872,1,490,279,49872,52.48183109,12.98743565,DE404,DE4,Brandenburg
49873,1,490,281,49873,52.46390136,12.98581255,DE404,DE4,Brandenburg
49874,1,488,281,49874,52.46488857,12.95645642,DE404,DE4,Brandenburg
49875,1,490,284,49875,52.4370066,12.98338109,DE404,DE4,Brandenburg
49876,1,490,285,49876,52.42804163,12.98257146,DE404,DE4,Brandenburg
49877,1,493,285,49877,52.4265491,13.02656688,DE404,DE4,Brandenburg
49878,1,493,281,49878,52.46240691,13.02984353,DE404,DE4,Brandenburg
49879,1,493,280,49879,52.4713713,13.03066378,DE404,DE4,Brandenburg
49880,1,490,286,49880,52.41907665,12.98176225,DE404,DE4,Brandenburg
49881,1,492,277,49881,52.49876496,13.01843865,DE404,DE4,Brandenburg
49882,1,488,277,49882,52.50074921,12.95968058,DE404,DE4,Brandenburg
49883,1,490,282,49883,52.45493646,12.98500163,DE404,DE4,Brandenburg
49884,1,488,280,49884,52.47385376,12.95726182,DE404,DE4,Brandenburg
49885,1,488,279,49885,52.48281893,12.95806765,DE404,DE4,Brandenburg
49886,1,488,278,49886,52.49178408,12.9588739,DE404,DE4,Brandenburg
49887,1,553,226,49887,52.92149927,13.96525295,DE405,DE4,Brandenburg
49888,1,531,268,49888,52.55851252,13.59938327,DE405,DE4,Brandenburg
49889,1,531,269,49889,52.54955498,13.5984446,DE405,DE4,Brandenburg
49890,1,538,252,49890,52.69775858,13.71767325,DE405,DE4,Brandenburg
49891,1,538,255,49891,52.67089103,13.71477195,DE405,DE4,Brandenburg
49892,1,538,254,49892,52.67984691,13.71573854,DE405,DE4,Brandenburg
49893,1,531,267,49893,52.56747004,13.60032244,DE405,DE4,Brandenburg
49894,1,538,256,49894,52.66193513,13.71380587,DE405,DE4,Brandenburg
49895,1,538,257,49895,52.6529792,13.7128403,DE405,DE4,Brandenburg
49896,1,538,258,49896,52.64402324,13.71187524,DE405,DE4,Brandenburg
49897,1,538,253,49897,52.68880276,13.71670564,DE405,DE4,Brandenburg
49898,1,531,266,49898,52.57642753,13.6012621,DE405,DE4,Brandenburg
49899,1,531,262,49899,52.61225725,13.60502572,DE405,DE4,Brandenburg
49900,1,531,264,49900,52.59434244,13.60314292,DE405,DE4,Brandenburg
49901,1,531,263,49901,52.60329986,13.60408407,DE405,DE4,Brandenburg
49902,1,531,261,49902,52.62121462,13.60596786,DE405,DE4,Brandenburg
49903,1,531,258,49903,52.64808656,13.60879728,DE405,DE4,Brandenburg
49904,1,531,257,49904,52.65704383,13.60974141,DE405,DE4,Brandenburg
49905,1,531,256,49905,52.66600107,13.61068605,DE405,DE4,Brandenburg
49906,1,531,254,49906,52.68391547,13.61257682,DE405,DE4,Brandenburg
49907,1,531,251,49907,52.71078688,13.61541671,DE405,DE4,Brandenburg
49908,1,538,259,49908,52.63506726,13.71091069,DE405,DE4,Brandenburg
49909,1,531,249,49909,52.72870102,13.61731248,DE405,DE4,Brandenburg
49910,1,531,233,49910,52.87201051,13.6325511,DE405,DE4,Brandenburg
49911,1,553,227,49911,52.91254706,13.96422641,DE405,DE4,Brandenburg
49912,1,553,229,49912,52.89464257,13.96217497,DE405,DE4,Brandenburg
49913,1,539,215,49913,53.02850974,13.7686908,DE405,DE4,Brandenburg
49914,1,531,265,49914,52.585385,13.60220226,DE405,DE4,Brandenburg
49915,1,531,250,49915,52.71974396,13.61636435,DE405,DE4,Brandenburg
49916,1,540,258,49916,52.64284587,13.74132152,DE405,DE4,Brandenburg
49917,1,538,261,49917,52.61715522,13.70898311,DE405,DE4,Brandenburg
49918,1,539,261,49918,52.61656801,13.72369756,DE405,DE4,Brandenburg
49919,1,539,260,49919,52.62552386,13.72466407,DE405,DE4,Brandenburg
49920,1,539,259,49920,52.63447967,13.7256311,DE405,DE4,Brandenburg
49921,1,539,258,49921,52.64343547,13.72659864,DE405,DE4,Brandenburg
49922,1,539,257,49922,52.65239123,13.72756669,DE405,DE4,Brandenburg
49923,1,534,261,49923,52.61948582,13.65012027,DE405,DE4,Brandenburg
49924,1,534,262,49924,52.61052901,13.64916917,DE405,DE4,Brandenburg
49925,1,539,256,49925,52.66134697,13.72853524,DE405,DE4,Brandenburg
49926,1,539,255,49926,52.67030269,13.72950431,DE405,DE4,Brandenburg
49927,1,534,263,49927,52.60157217,13.64821858,DE405,DE4,Brandenburg
49928,1,534,264,49928,52.59261531,13.64726849,DE405,DE4,Brandenburg
49929,1,539,262,49929,52.60761214,13.72273155,DE405,DE4,Brandenburg
49930,1,534,265,49930,52.58365843,13.6463189,DE405,DE4,Brandenburg
49931,1,539,253,49931,52.68821403,13.73144399,DE405,DE4,Brandenburg
49932,1,539,252,49932,52.69716967,13.7324146,DE405,DE4,Brandenburg
49933,1,539,251,49933,52.70612528,13.73338572,DE405,DE4,Brandenburg
49934,1,539,250,49934,52.71508086,13.73435735,DE405,DE4,Brandenburg
49935,1,551,226,49935,52.92273676,13.93562775,DE405,DE4,Brandenburg
49936,1,551,236,49936,52.83320947,13.92544731,DE405,DE4,Brandenburg
49937,1,539,249,49937,52.72403642,13.7353295,DE405,DE4,Brandenburg
49938,1,539,247,49938,52.74194745,13.73727534,DE405,DE4,Brandenburg
49939,1,539,216,49939,53.01955508,13.76770097,DE405,DE4,Brandenburg
49940,1,539,231,49940,52.88523196,13.75291642,DE405,DE4,Brandenburg
49941,1,539,232,49941,52.87627688,13.75193496,DE405,DE4,Brandenburg
49942,1,539,254,49942,52.67925837,13.7304739,DE405,DE4,Brandenburg
49943,1,538,260,49943,52.62611125,13.70994665,DE405,DE4,Brandenburg
49944,1,534,260,49944,52.6284426,13.65107187,DE405,DE4,Brandenburg
49945,1,534,257,49945,52.6553128,13.65392967,DE405,DE4,Brandenburg
49946,1,538,262,49946,52.60819916,13.70802009,DE405,DE4,Brandenburg
49947,1,538,263,49947,52.59924308,13.70705757,DE405,DE4,Brandenburg
49948,1,534,251,49948,52.7090525,13.65965889,DE405,DE4,Brandenburg
49949,1,538,264,49949,52.59028696,13.70609556,DE405,DE4,Brandenburg
49950,1,529,246,49950,52.756721,13.59063256,DE405,DE4,Brandenburg
49951,1,529,257,49951,52.65818871,13.58028008,DE405,DE4,Brandenburg
49952,1,529,258,49952,52.64923108,13.57934192,DE405,DE4,Brandenburg
49953,1,529,259,49953,52.64027342,13.57840427,DE405,DE4,Brandenburg
49954,1,529,260,49954,52.63131574,13.5774671,DE405,DE4,Brandenburg
49955,1,534,252,49955,52.70009595,13.65870276,DE405,DE4,Brandenburg
49956,1,534,253,49956,52.69113937,13.65774713,DE405,DE4,Brandenburg
49957,1,534,258,49957,52.64635609,13.65297657,DE405,DE4,Brandenburg
49958,1,534,254,49958,52.68218277,13.65679201,DE405,DE4,Brandenburg
49959,1,534,256,49959,52.66426948,13.65488328,DE405,DE4,Brandenburg
49960,1,529,261,49960,52.62235803,13.57653043,DE405,DE4,Brandenburg
49961,1,529,262,49961,52.6134003,13.57559426,DE405,DE4,Brandenburg
49962,1,529,263,49962,52.60444254,13.57465858,DE405,DE4,Brandenburg
49963,1,520,258,49963,52.654291,13.4467685,DE405,DE4,Brandenburg
49964,1,520,257,49964,52.66325026,13.44767972,DE405,DE4,Brandenburg
49965,1,520,256,49965,52.6722095,13.44859142,DE405,DE4,Brandenburg
49966,1,520,255,49966,52.68116872,13.4495036,DE405,DE4,Brandenburg
