PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
59368,DE40E,DE40E,Brandenburg,52.0964999,12.36895075,C691R299,52.099999999999994,12.370000000000001,0.0035578292739383887
59369,DE40E,DE40E,Brandenburg,52.0606131,12.36624655,C691R303,52.059999999999995,12.370000000000001,0.002364309594967343
59370,DE40E,DE40E,Brandenburg,52.20620191,12.61140907,C715R288,52.209999999999994,12.61,0.003893623889050202
59371,DE40E,DE40E,Brandenburg,52.19723273,12.610681,C715R289,52.199999999999996,12.61,0.0027981100334099653
59372,DE40E,DE40E,Brandenburg,52.18826352,12.60995331,C715R290,52.19,12.61,0.0017367122920558277
59373,DE40E,DE40E,Brandenburg,52.05164136,12.36557139,C691R304,52.05,12.370000000000001,0.0031547773347388223
59374,DE40E,DE40E,Brandenburg,52.17032505,12.60849908,C715R292,52.169999999999995,12.61,0.0009692251014923475
59375,DE40E,DE40E,Brandenburg,52.06874842,12.39603759,C694R302,52.06999999999999,12.4,0.002716105710574202
59376,DE40E,DE40E,Brandenburg,52.23130348,12.67202331,C721R286,52.23,12.67,0.0017928069109874288
59377,DE40E,DE40E,Brandenburg,52.16005875,12.92932304,C747R293,52.16,12.93,0.0004160019934080718
59378,DE40E,DE40E,Brandenburg,52.15109278,12.9285323,C747R294,52.15,12.93,0.0014111732253067372
59379,DE40E,DE40E,Brandenburg,52.13316077,12.92695206,C747R296,52.129999999999995,12.93,0.003664511467223521
59380,DE40E,DE40E,Brandenburg,52.22134921,12.97866471,C752R287,52.22,12.98,0.0015748809987689107
59381,DE40E,DE40E,Brandenburg,52.10547155,12.36962769,C691R298,52.11,12.370000000000001,0.0045341107491964185
59382,DE40E,DE40E,Brandenburg,52.14949066,12.40218565,C694R294,52.15,12.4,0.0014238695521837186
59383,DE40E,DE40E,Brandenburg,52.45321647,12.46972509,C701R264,52.449999999999996,12.469999999999999,0.003220815039991194
59384,DE40E,DE40E,Brandenburg,52.35867484,12.62384484,C716R273,52.36,12.620000000000001,0.002688329484785192
59385,DE40E,DE40E,Brandenburg,52.52011017,12.63713383,C718R257,52.519999999999996,12.64,0.0017471284124657357
59386,DE40E,DE40E,Brandenburg,52.23981588,12.68737354,C723R285,52.239999999999995,12.690000000000001,0.0016083956834127395
59387,DE40E,DE40E,Brandenburg,52.17799063,12.93090576,C747R291,52.18,12.93,0.0020835536291521216
59388,DE40E,DE40E,Brandenburg,52.23084751,12.68662928,C723R286,52.23,12.690000000000001,0.0022188336636978813
59389,DE40E,DE40E,Brandenburg,52.17703682,12.68217191,C722R291,52.18,12.68,0.0032444189331102677
59390,DE40E,DE40E,Brandenburg,52.0384198,12.51037265,C705R305,52.04,12.51,0.0015963792356350215
59391,DE40E,DE40E,Brandenburg,52.15930102,12.37369674,C691R293,52.16,12.370000000000001,0.0023550531313087032
59392,DE40E,DE40E,Brandenburg,52.15032949,12.37301768,C691R294,52.15,12.370000000000001,0.0018651571733301726
